Index	X	Acquisition
339	6.96450659315876	77
340	6.99341147634002	77
341	7.02231706112303	107
342	7.05122335040202	79
343	7.08013034707121	86
344	7.10903805402482	78
345	7.13794647415707	86
346	7.16685561036218	97
347	7.19576546553438	97
348	7.22467604256787	110
349	7.25358734435689	109
350	7.28249937379565	118
351	7.31141213377838	99
352	7.34032562719929	113
353	7.3692398569526	147
354	7.39815482593255	136
355	7.42707053703333	161
356	7.45598699314919	154
357	7.48490419717434	181
358	7.51382215200299	206
359	7.54274086052938	245
360	7.57166032564771	285
361	7.60058055025222	322
362	7.62950153723711	331
363	7.65842328949662	387
364	7.68734580992497	526
365	7.71626910141637	784
366	7.74519316686504	1079
367	7.77411800916521	1470
368	7.80304363121109	1927
369	7.83197003589691	2296
370	7.86089722611689	2802
371	7.88982520476524	3105
372	7.9187539747362	3493
373	7.94768353892397	3851
374	7.97661390022279	4177
375	8.00554506152686	4583
376	8.03447702573042	4911
377	8.06340979572768	5052
378	8.09234337441286	5254
379	8.12127776468019	5607
380	8.15021296942388	5640
381	8.17914899153815	5806
382	8.20808583391724	6117
383	8.23702349945534	6024
384	8.2659619910467	6033
385	8.29490131158552	6125
386	8.32384146396603	6038
387	8.35278245108245	6301
388	8.381724275829	6087
389	8.4106669410999	6300
390	8.43961044978938	6067
391	8.46855480479164	6197
392	8.49750000900092	6215
393	8.52644606531143	6102
394	8.5553929766174	6180
395	8.58434074581304	6142
396	8.61328937579257	6105
397	8.64223886945022	5991
398	8.67118922968021	6036
399	8.70014045937675	6052
400	8.72909256143408	6113
401	8.7580455387464	5901
402	8.78699939420795	5978
403	8.81595413071293	6126
404	8.84490975115557	6036
405	8.8738662584301	6028
406	8.90282365543073	6148
407	8.93178194505168	6058
408	8.96074113018717	6041
409	8.98970121373143	5843
410	9.01866219857868	5798
411	9.04762408762313	5990
412	9.07658688375901	6003
413	9.10555058988053	5993
414	9.13451520888193	5741
415	9.16348074365741	5918
416	9.1924471971012	5792
417	9.22141457210752	5787
418	9.25038287157059	5804
419	9.27935209838464	5852
420	9.30832225544387	5726
421	9.33729334564252	5658
422	9.3662653718748	5715
423	9.39523833703494	5676
424	9.42421224401715	5837
425	9.45318709571566	5900
426	9.48216289502468	5641
427	9.51113964483844	5744
428	9.54011734805116	5713
429	9.56909600755706	5690
430	9.59807562625035	5730
431	9.62705620702527	5812
432	9.65603775277603	5711
433	9.68502026639684	5643
434	9.71400375078194	5696
435	9.74298820882554	5685
436	9.77197364342187	5680
437	9.80096005746514	5751
438	9.82994745384957	5649
439	9.85893583546939	5746
440	9.88792520521882	5690
441	9.91691556599207	5558
442	9.94590692068337	5550
443	9.97489927218694	5496
444	10.003892623397	5654
445	10.0328869772078	5692
446	10.0618823365135	5584
447	10.0908787042083	5636
448	10.1198760831865	5545
449	10.1488744763423	5589
450	10.17787388657	5787
451	10.2068743167636	5786
452	10.2358757698175	5795
453	10.2648782486259	5709
454	10.293881756083	5617
455	10.322886295083	5648
456	10.3518918685201	5677
457	10.3808984792886	5655
458	10.4099061302827	5759
459	10.4389148243966	5731
460	10.4679245645245	5796
461	10.4969353535606	5767
462	10.5259471943992	5724
463	10.5549600899345	5723
464	10.5839740430607	5783
465	10.612989056672	5497
466	10.6420051336626	5582
467	10.6710222769268	5543
468	10.7000404893588	5698
469	10.7290597738528	5583
470	10.7580801333031	5626
471	10.7871015706037	5770
472	10.8161240886491	5426
473	10.8451476903333	5529
474	10.8741723785507	5685
475	10.9031981561953	5801
476	10.9322250261616	5627
477	10.9612529913436	5698
478	10.9902820546356	5705
479	11.0193122189318	5679
480	11.0483434871264	5649
481	11.0773758621137	5642
482	11.1064093467879	5632
483	11.1354439440431	5499
484	11.1644796567737	5717
485	11.1935164878738	5859
486	11.2225544402377	5711
487	11.2515935167596	5744
488	11.2806337203336	5888
489	11.3096750538541	5637
490	11.3387175202152	5789
491	11.3677611223112	5662
492	11.3968058630363	5680
493	11.4258517452846	5611
494	11.4548987719505	5664
495	11.4839469459281	5731
496	11.5129962701117	5649
497	11.5420467473955	5764
498	11.5710983806737	5735
499	11.6001511728405	5733
500	11.6292051267902	5725
501	11.6582602454169	5852
502	11.6873165316149	5848
503	11.7163739882785	5802
504	11.7454326183017	5812
505	11.7744924245789	5862
506	11.8035534100043	5833
507	11.8326155774721	5844
508	11.8616789298765	5784
509	11.8907434701117	5966
510	11.919809201072	5778
511	11.9488761256515	5829
512	11.9779442467446	5801
513	12.0070135672454	5979
514	12.0360840900481	5754
515	12.0651558180469	5863
516	12.0942287541362	5907
517	12.12330290121	5894
518	12.1523782621627	5940
519	12.1814548398884	5853
520	12.2105326372813	5938
521	12.2396116572358	5995
522	12.2686919026459	5959
523	12.297773376406	5956
524	12.3268560814102	5935
525	12.3559400205528	5690
526	12.385025196728	5783
527	12.4141116128299	5907
528	12.443199271753	5662
529	12.4722881763912	5917
530	12.5013783296389	5926
531	12.5304697343903	5789
532	12.5595623935396	5894
533	12.5886563099811	5933
534	12.6177514866089	5843
535	12.6468479263173	5966
536	12.6759456320004	5910
537	12.7050446065526	6136
538	12.734144852868	5960
539	12.7632463738409	5985
540	12.7923491723654	5912
541	12.8214532513359	5919
542	12.8505586136464	5780
543	12.8796652621913	5955
544	12.9087731998648	5940
545	12.937882429561	5825
546	12.9669929541743	5847
547	12.9961047765987	5953
548	13.0252178997286	5840
549	13.0543323264582	5931
550	13.0834480596816	5848
551	13.1125651022931	5914
552	13.141683457187	5710
553	13.1708031272574	5921
554	13.1999241153986	5779
555	13.2290464245047	5866
556	13.2581700574701	5762
557	13.2872950171889	5884
558	13.3164213065554	5815
559	13.3455489284637	5940
560	13.3746778858081	5816
561	13.4038081814828	6009
562	13.432939818382	5999
563	13.4620727994	6044
564	13.491207127431	6018
565	13.5203428053691	5993
566	13.5494798361087	6029
567	13.5786182225439	5988
568	13.607757967569	5886
569	13.6368990740781	5805
570	13.6660415449656	5881
571	13.6951853831255	5891
572	13.7243305914522	5822
573	13.7534771728398	5940
574	13.7826251301827	5975
575	13.8117744663749	5867
576	13.8409251843107	6017
577	13.8700772868844	6062
578	13.8992307769902	6105
579	13.9283856575222	6034
580	13.9575419313748	6037
581	13.986699601442	6040
582	14.0158586706182	6038
583	14.0450191417976	6055
584	14.0741810178744	5934
585	14.1033443017427	5952
586	14.1325089962969	5994
587	14.1616751044312	5997
588	14.1908426290397	5999
589	14.2200115730167	5925
590	14.2491819392564	5914
591	14.278353730653	5829
592	14.3075269501008	6027
